Timestamp,hour,day_of_week,month,is_night,is_weekend,is_peak,Source IP Address,Destination IP Address,Source Port,Destination Port,Protocol,Traffic Type,Network Segment,Attack Type,Anomaly Scores,Action Taken,Malware Indicators,Firewall Logs,IDS/IPS Alerts,Alerts/Warnings,Proxy Information,Geo-location Data,malware_flag,has_firewall_log,has_ids_alert,was_ignored,was_blocked,via_proxy,repeated_ip,escalating_anomaly,anomaly_trend,predicted_severity,severity_confidence,risk_score,control_maturity,response_effectiveness,compliance_status,violation_type,rec_code
2023-08-08 00:16:25,0,1,8,1,0,0,49.4.118.115,117.226.225.100,21199,16950,UDP,FTP,Segment B,Malware,48.91,Logged,IoC Detected,Log Data,No Alert,No Alert,101.108.68.206,"Raurkela Industrial Township, Madhya Pradesh",1,1,0,0,0,1,0,1,-0.17,Medium,0.7007,51.12,40.0,20,Compliant,None,43
2023-08-08 00:20:19,0,1,8,1,0,0,95.210.243.24,48.88.50.225,16622,7069,ICMP,DNS,Segment B,Malware,14.49,Logged,Not Detected,No Log,Alert Data,No Alert,Direct,"Moradabad, Nagaland",0,0,1,0,0,0,0,0,-84.9,Low,0.5,28.07,40.0,20,Non-Compliant,Missing-Log,7
2023-08-08 01:06:20,1,1,8,1,0,0,212.156.200.245,53.218.58.129,28313,18661,ICMP,DNS,Segment C,Intrusion,57.64,Logged,Not Detected,No Log,Alert Data,Alert Triggered,8.184.113.179,"Bhatpara, Manipur",0,0,1,0,0,1,0,0,-25.85,Medium,0.7212,47.17,40.0,30,Non-Compliant,Missing-Log,27
2023-08-08 03:19:47,3,1,8,1,0,0,182.161.171.163,91.8.26.32,12151,13346,ICMP,HTTP,Segment B,DDoS,59.64,Blocked,IoC Detected,No Log,No Alert,Alert Triggered,139.95.159.168,"Nagpur, West Bengal",1,0,0,0,1,1,0,0,-33.9,High,0.7304,62.87,60.0,60,Non-Compliant,Missing-Log,37
2023-08-08 03:27:04,3,1,8,1,0,0,28.47.9.168,108.101.242.201,57765,59746,UDP,HTTP,Segment C,Intrusion,28.06,Ignored,Not Detected,No Log,No Alert,No Alert,40.103.153.66,"Jaipur, Madhya Pradesh",0,0,0,1,0,1,0,0,-65.7,Medium,0.6497,46.82,0.0,0,Non-Compliant,Ignored-Event,27
2023-08-08 03:47:45,3,1,8,1,0,0,78.55.223.136,62.16.200.18,3101,59623,ICMP,DNS,Segment A,DDoS,4.44,Ignored,Not Detected,No Log,No Alert,Alert Triggered,197.224.235.240,"Bareilly, Tripura",0,0,0,1,0,1,0,0,-44.47,Medium,0.6556,38.55,0.0,10,Non-Compliant,Ignored-Event,37
2023-08-08 04:18:05,4,1,8,1,0,0,166.17.35.240,106.232.104.69,29963,56538,ICMP,HTTP,Segment A,DDoS,21.64,Logged,Not Detected,Log Data,No Alert,No Alert,Direct,"Begusarai, Andhra Pradesh",0,1,0,0,0,0,0,0,7.15,Low,0.5,17.57,40.0,20,Compliant,None,5
2023-08-08 04:21:11,4,1,8,1,0,0,151.132.28.13,179.131.165.72,4489,55117,UDP,DNS,Segment B,Malware,35.82,Logged,Not Detected,Log Data,Alert Data,Alert Triggered,Direct,"Phusro, Punjab",0,1,1,0,0,0,0,0,-21.82,Low,0.6756,27.54,60.0,50,Compliant,None,7
2023-08-08 04:30:14,4,1,8,1,0,0,193.234.66.55,37.13.212.248,1950,31724,UDP,HTTP,Segment C,DDoS,91.14,Ignored,IoC Detected,Log Data,No Alert,Alert Triggered,Direct,"Chittoor, Kerala",1,1,0,1,0,0,0,0,31.5,Critical,0.8502,76.9,20.0,30,Non-Compliant,Ignored-Event,31
2023-08-08 05:54:07,5,1,8,1,0,0,183.143.221.33,170.62.106.222,16343,53789,TCP,FTP,Segment C,DDoS,78.56,Ignored,IoC Detected,Log Data,Alert Data,No Alert,Direct,"Adoni, Chhattisgarh",1,1,1,1,0,0,0,0,50.5,High,0.7641,77.5,40.0,40,Non-Compliant,Ignored-Event,31
2023-08-08 05:55:24,5,1,8,1,0,0,75.52.57.150,39.239.216.188,49011,64151,UDP,DNS,Segment C,Intrusion,77.07,Ignored,Not Detected,Log Data,No Alert,Alert Triggered,Direct,"Thrissur, Punjab",0,1,0,1,0,0,0,1,72.63,Medium,0.6013,51.97,20.0,30,Non-Compliant,Ignored-Event,40
2023-08-08 06:12:36,6,1,8,0,0,0,122.192.169.68,27.15.213.182,43043,40521,UDP,FTP,Segment A,Malware,13.84,Ignored,Not Detected,Log Data,Alert Data,No Alert,223.185.124.220,"Ghaziabad, Gujarat",0,1,1,1,0,1,0,0,-7.8,Low,0.5,28.84,40.0,40,Non-Compliant,Ignored-Event,7
2023-08-08 06:18:11,6,1,8,0,0,0,190.224.154.174,77.90.145.115,55668,18203,ICMP,FTP,Segment C,DDoS,28.64,Blocked,IoC Detected,Log Data,No Alert,Alert Triggered,169.106.46.34,"Jamnagar, West Bengal",1,1,0,0,1,1,0,0,-7.18,Low,0.54,34.02,80.0,80,Compliant,None,5
2023-08-08 07:09:25,7,1,8,0,0,0,34.107.1.226,199.15.87.104,49818,5017,TCP,HTTP,Segment C,Malware,34.99,Blocked,IoC Detected,No Log,Alert Data,No Alert,113.111.220.5,"Aurangabad, Karnataka",1,0,1,0,1,1,0,0,-56.15,Medium,0.5166,49.25,80.0,70,Non-Compliant,Missing-Log,37
2023-08-08 07:28:19,7,1,8,0,0,0,23.180.22.101,201.66.176.119,7915,41155,TCP,DNS,Segment A,DDoS,71.19,Ignored,Not Detected,Log Data,Alert Data,Alert Triggered,Direct,"Jabalpur, Goa",0,1,1,1,0,0,0,0,-7.37,Medium,0.6788,44.92,40.0,50,Non-Compliant,Ignored-Event,5
2023-08-08 08:07:43,8,1,8,0,0,0,24.65.227.10,122.221.82.111,55727,51128,TCP,FTP,Segment A,Malware,11.35,Logged,IoC Detected,Log Data,Alert Data,No Alert,177.104.170.183,"Hapur, Kerala",1,1,1,0,0,1,0,0,-65.72,Low,0.5,32.97,60.0,40,Compliant,None,7
2023-08-08 08:08:58,8,1,8,0,0,0,181.176.123.49,176.146.80.192,25858,61709,ICMP,DNS,Segment B,DDoS,52.68,Blocked,Not Detected,No Log,No Alert,No Alert,76.230.124.70,"Bilaspur, Gujarat",0,0,0,0,1,1,0,0,38.84,Low,0.5,30.44,60.0,50,Non-Compliant,Missing-Log,37
2023-08-08 09:10:59,9,1,8,0,0,1,186.247.112.58,35.168.116.65,23255,64674,ICMP,HTTP,Segment C,Intrusion,53.55,Ignored,IoC Detected,Log Data,No Alert,Alert Triggered,Direct,"Katihar, Arunachal Pradesh",1,1,0,1,0,0,0,0,24.91,High,0.5264,53.74,20.0,30,Non-Compliant,Ignored-Event,47
2023-08-08 09:45:30,9,1,8,0,0,1,153.32.95.161,1.181.212.33,6795,27483,UDP,DNS,Segment B,DDoS,63.02,Blocked,Not Detected,No Log,Alert Data,Alert Triggered,Direct,"Giridih, Meghalaya",0,0,1,0,1,0,0,0,28.03,Low,0.5,35.06,80.0,80,Non-Compliant,Missing-Log,5
2023-08-08 10:34:06,10,1,8,0,0,1,177.249.137.188,47.38.127.54,26300,5101,ICMP,HTTP,Segment A,Intrusion,84.83,Ignored,Not Detected,Log Data,No Alert,Alert Triggered,190.24.166.79,"Dehradun, Goa",0,1,0,1,0,1,0,0,13.64,Medium,0.5152,48.69,20.0,30,Non-Compliant,Ignored-Event,44
2023-08-08 10:49:27,10,1,8,0,0,1,218.208.107.40,120.245.250.49,37201,63341,UDP,FTP,Segment B,Intrusion,49.49,Blocked,Not Detected,No Log,Alert Data,No Alert,Direct,"Aurangabad, Haryana",0,0,1,0,1,0,0,1,38.14,Low,0.6696,30.32,80.0,70,Non-Compliant,Missing-Log,27
2023-08-08 10:52:54,10,1,8,0,0,1,121.35.202.153,154.59.243.47,27997,31743,ICMP,DNS,Segment C,DDoS,36.8,Logged,IoC Detected,Log Data,Alert Data,Alert Triggered,Direct,"Bahraich, Bihar",1,1,1,0,0,0,0,0,-15.88,Medium,0.6774,37.88,60.0,50,Compliant,None,5
2023-08-08 11:27:53,11,1,8,0,0,1,116.254.22.190,10.47.8.204,46414,3497,TCP,FTP,Segment C,DDoS,51.87,Ignored,IoC Detected,Log Data,Alert Data,No Alert,Direct,"Serampore, Punjab",1,1,1,1,0,0,0,0,-1.68,High,0.7753,58.15,40.0,40,Non-Compliant,Ignored-Event,31
2023-08-08 12:52:23,12,1,8,0,0,1,157.21.139.139,191.202.80.219,11173,56779,TCP,FTP,Segment C,Intrusion,16.26,Blocked,IoC Detected,Log Data,Alert Data,No Alert,Direct,"Hosur, Odisha",1,1,1,0,1,0,0,0,-46.76,Low,0.5638,30.69,100.0,90,Compliant,None,9
2023-08-08 13:08:00,13,1,8,0,0,0,197.150.65.244,56.202.211.158,62396,20863,ICMP,FTP,Segment C,Malware,87.86,Logged,Not Detected,No Log,Alert Data,Alert Triggered,Direct,"Rajpur Sonarpur, Karnataka",0,0,1,0,0,0,0,0,3.03,Medium,0.6344,43.75,40.0,30,Non-Compliant,Missing-Log,44
2023-08-08 13:31:01,13,1,8,0,0,0,147.7.0.138,135.104.52.196,39147,51609,TCP,FTP,Segment B,Malware,34.24,Blocked,IoC Detected,No Log,Alert Data,No Alert,Direct,"Sikar, Karnataka",1,0,1,0,1,0,0,1,-15.25,Medium,0.528,44.98,80.0,70,Non-Compliant,Missing-Log,7
2023-08-08 14:18:12,14,1,8,0,0,0,121.84.54.71,40.69.6.25,60221,24459,UDP,DNS,Segment A,Malware,66.59,Blocked,Not Detected,Log Data,Alert Data,No Alert,165.109.5.132,"Karawal Nagar, Telangana",0,1,1,0,1,1,0,0,29.79,Low,0.5358,32.31,100.0,90,Compliant,None,7
2023-08-08 14:58:14,14,1,8,0,0,0,60.126.23.205,192.46.244.29,32011,52324,UDP,FTP,Segment C,Intrusion,19.56,Ignored,IoC Detected,Log Data,No Alert,No Alert,16.142.107.114,"Pondicherry, Rajasthan",1,1,0,1,0,1,0,0,-32.31,Medium,0.7312,45.85,20.0,20,Non-Compliant,Ignored-Event,20
2023-08-08 15:13:26,15,1,8,0,0,0,99.107.240.51,61.56.100.74,11043,36291,UDP,HTTP,Segment B,DDoS,44.58,Blocked,Not Detected,Log Data,Alert Data,No Alert,Direct,"Phagwara, Tripura",0,1,1,0,1,0,0,0,28.32,Low,0.6355,20.6,100.0,90,Compliant,None,5
2023-08-08 15:14:26,15,1,8,0,0,0,212.212.169.75,7.166.217.91,65495,23811,TCP,FTP,Segment B,Intrusion,17.63,Blocked,Not Detected,Log Data,No Alert,Alert Triggered,104.118.119.101,"Bihar Sharif, Gujarat",0,1,0,0,1,1,0,0,-70.23,Low,0.5,10.17,80.0,80,Compliant,None,9
2023-08-08 15:22:18,15,1,8,0,0,0,101.187.83.227,218.246.4.137,17675,59352,TCP,DNS,Segment C,DDoS,68.29,Ignored,IoC Detected,Log Data,Alert Data,Alert Triggered,Direct,"Dhule, Gujarat",1,1,1,1,0,0,0,0,34.05,High,0.6941,63.9,40.0,50,Non-Compliant,Ignored-Event,31
2023-08-08 15:24:03,15,1,8,0,0,0,162.162.165.131,74.206.213.148,61728,35559,UDP,HTTP,Segment C,Malware,32.66,Blocked,IoC Detected,Log Data,Alert Data,Alert Triggered,80.167.4.161,"Bhimavaram, Arunachal Pradesh",1,1,1,0,1,1,0,0,-33.93,Medium,0.6485,40.43,100.0,100,Compliant,None,20
2023-08-08 17:11:47,17,1,8,0,0,0,197.134.178.57,149.189.174.99,13873,24446,ICMP,DNS,Segment A,DDoS,80.49,Logged,IoC Detected,Log Data,No Alert,No Alert,44.87.88.184,"Patna, Karnataka",1,1,0,0,0,1,0,0,60.93,Medium,0.5096,52.17,40.0,20,Compliant,None,44
2023-08-08 18:52:18,18,1,8,0,0,0,193.18.199.30,172.112.149.228,9504,60948,UDP,HTTP,Segment C,Malware,78.5,Logged,Not Detected,Log Data,Alert Data,Alert Triggered,114.17.121.125,"Rampur, Arunachal Pradesh",0,1,1,0,0,1,0,1,33.92,Low,0.5422,36.47,60.0,50,Compliant,None,40
2023-08-08 18:56:40,18,1,8,0,0,0,186.67.50.165,200.31.35.245,61090,14522,TCP,FTP,Segment C,DDoS,5.53,Logged,IoC Detected,Log Data,No Alert,No Alert,222.205.65.60,"Pali, Himachal Pradesh",1,1,0,0,0,1,0,1,-12.1,Low,0.6094,25.94,40.0,20,Compliant,None,6
2023-08-08 19:40:05,19,1,8,0,0,0,6.156.85.67,15.243.244.197,59875,48707,TCP,DNS,Segment A,Intrusion,92.82,Logged,IoC Detected,No Log,No Alert,No Alert,Direct,"Chennai, Odisha",1,0,0,0,0,0,0,0,24.53,High,0.5479,60.49,20.0,0,Non-Compliant,Missing-Log,27
2023-08-08 20:29:13,20,1,8,0,0,0,84.77.18.43,83.204.44.114,19763,58031,ICMP,DNS,Segment B,Intrusion,25.75,Ignored,IoC Detected,No Log,Alert Data,No Alert,Direct,"Guntakal, Chhattisgarh",1,0,1,1,0,0,0,1,-6.91,High,0.5613,57.01,20.0,20,Non-Compliant,Ignored-Event,27
2023-08-08 22:01:47,22,1,8,1,0,0,134.108.249.101,4.124.84.175,20863,38879,TCP,HTTP,Segment B,Intrusion,40.84,Logged,IoC Detected,Log Data,No Alert,Alert Triggered,Direct,"Berhampore, Madhya Pradesh",1,1,0,0,0,0,0,0,-39.65,Medium,0.6085,44.29,40.0,30,Compliant,None,9
2023-08-08 23:28:49,23,1,8,1,0,0,69.170.135.62,120.0.188.174,21162,50839,TCP,FTP,Segment B,DDoS,24.12,Logged,Not Detected,Log Data,Alert Data,Alert Triggered,20.103.99.13,"Anantapuram, Kerala",0,1,1,0,0,1,0,0,-54.38,Low,0.5,27.44,60.0,50,Compliant,None,5
2023-08-09 00:00:35,0,2,8,1,0,0,157.37.104.184,199.0.248.189,46316,48688,UDP,DNS,Segment C,Intrusion,60.26,Blocked,IoC Detected,Log Data,Alert Data,Alert Triggered,46.79.90.64,"Raichur, West Bengal",1,1,1,0,1,1,0,0,54.73,High,0.7716,60.09,100.0,100,Non-Compliant,Proxy-Evasion,47
2023-08-09 00:39:55,0,2,8,1,0,0,216.10.93.1,62.227.10.229,31789,20273,ICMP,DNS,Segment A,Intrusion,59.67,Blocked,IoC Detected,No Log,Alert Data,No Alert,10.70.84.47,"Durgapur, Chhattisgarh",1,0,1,0,1,1,0,0,-33.15,High,0.6902,67.88,80.0,70,Non-Compliant,Missing-Log,27
2023-08-09 00:49:41,0,2,8,1,0,0,41.28.53.251,7.88.61.27,2057,8568,UDP,FTP,Segment B,Malware,14.42,Blocked,IoC Detected,No Log,Alert Data,No Alert,18.38.142.70,"Kulti, Haryana",1,0,1,0,1,1,0,0,-11.33,Medium,0.6877,52.05,80.0,70,Non-Compliant,Missing-Log,37
2023-08-09 01:15:50,1,2,8,1,0,0,103.12.151.94,133.31.191.144,18864,24252,TCP,HTTP,Segment A,Intrusion,19.74,Ignored,Not Detected,No Log,Alert Data,Alert Triggered,144.140.148.8,"Mirzapur, Uttarakhand",0,0,1,1,0,1,0,0,-21.1,Medium,0.7282,48.91,20.0,30,Non-Compliant,Ignored-Event,27
2023-08-09 01:20:18,1,2,8,1,0,0,144.49.65.7,96.91.34.226,7284,8692,UDP,FTP,Segment B,DDoS,39.91,Ignored,IoC Detected,Log Data,No Alert,Alert Triggered,Direct,"Tezpur, Sikkim",1,1,0,1,0,0,0,0,15.79,High,0.6813,58.97,20.0,30,Non-Compliant,Ignored-Event,31
2023-08-09 02:05:54,2,2,8,1,0,0,87.163.226.239,59.238.233.177,30042,1571,UDP,DNS,Segment B,Malware,67.01,Logged,Not Detected,Log Data,Alert Data,Alert Triggered,52.211.146.212,"Guntur, Tamil Nadu",0,1,1,0,0,1,0,0,6.75,Medium,0.6185,42.45,60.0,50,Compliant,None,20
2023-08-09 02:08:19,2,2,8,1,0,0,152.164.160.151,155.73.116.11,18657,19734,TCP,FTP,Segment B,Malware,67.51,Ignored,IoC Detected,Log Data,No Alert,No Alert,Direct,"Mangalore, Kerala",1,1,0,1,0,0,0,0,7.84,High,0.7568,68.63,20.0,20,Non-Compliant,Ignored-Event,31
2023-08-09 02:09:37,2,2,8,1,0,0,208.203.116.129,12.224.223.227,63486,49558,ICMP,DNS,Segment C,DDoS,4.49,Blocked,IoC Detected,No Log,No Alert,No Alert,Direct,"Mira-Bhayandar, West Bengal",1,0,0,0,1,0,0,1,-9.93,Medium,0.5875,39.57,60.0,50,Non-Compliant,Missing-Log,43
2023-08-09 04:54:25,4,2,8,1,0,0,7.135.217.172,123.247.106.217,52484,50014,ICMP,DNS,Segment A,DDoS,12.14,Logged,IoC Detected,No Log,No Alert,No Alert,52.146.123.13,"Jalandhar, Assam",1,0,0,0,0,1,0,0,-7.6,Medium,0.5365,46.25,20.0,0,Non-Compliant,Missing-Log,37
2023-08-09 07:48:05,7,2,8,0,0,0,213.103.78.72,11.180.129.74,17063,34793,ICMP,HTTP,Segment C,Malware,49.99,Logged,IoC Detected,No Log,Alert Data,No Alert,167.188.75.102,"Naihati, Kerala",1,0,1,0,0,1,0,0,10.08,High,0.6439,54.5,40.0,20,Non-Compliant,Missing-Log,37
2023-08-09 09:45:27,9,2,8,0,0,1,23.202.16.186,142.120.155.72,12181,48243,TCP,DNS,Segment C,Intrusion,35.59,Blocked,Not Detected,No Log,Alert Data,No Alert,80.220.205.185,"Mumbai, Odisha",0,0,1,0,1,1,0,0,-31.42,Low,0.5797,29.46,80.0,70,Non-Compliant,Missing-Log,27
2023-08-09 11:57:34,11,2,8,0,0,1,75.165.123.239,122.38.136.145,30563,50856,UDP,DNS,Segment C,Malware,26.59,Ignored,Not Detected,No Log,Alert Data,No Alert,26.142.160.64,"Rajahmundry, Nagaland",0,0,1,1,0,1,0,0,-40.92,Medium,0.6669,41.31,20.0,20,Non-Compliant,Ignored-Event,37
2023-08-09 12:30:43,12,2,8,0,0,1,174.73.139.206,7.211.119.166,52578,46400,ICMP,DNS,Segment C,Intrusion,69.65,Logged,IoC Detected,No Log,Alert Data,Alert Triggered,Direct,"Morena, Haryana",1,0,1,0,0,0,0,0,65.16,High,0.6659,57.38,40.0,30,Non-Compliant,Missing-Log,27
2023-08-09 14:18:34,14,2,8,0,0,0,41.220.210.216,155.183.245.57,33124,21820,UDP,DNS,Segment C,Intrusion,7.87,Ignored,IoC Detected,No Log,No Alert,Alert Triggered,143.225.13.124,"Unnao, Odisha",1,0,0,1,0,1,0,1,-4.27,Medium,0.5069,49.75,0.0,10,Non-Compliant,Ignored-Event,27
2023-08-09 14:56:49,14,2,8,0,0,0,26.208.41.154,209.132.92.189,47455,20842,TCP,HTTP,Segment B,Intrusion,87.9,Logged,IoC Detected,Log Data,Alert Data,No Alert,Direct,"Ramagundam, Uttar Pradesh",1,1,1,0,0,0,0,0,37.91,High,0.554,55.76,60.0,40,Compliant,None,44
2023-08-09 15:34:55,15,2,8,0,0,0,126.129.192.13,60.214.114.251,40214,7012,UDP,FTP,Segment C,Intrusion,62.76,Ignored,IoC Detected,No Log,Alert Data,No Alert,23.122.184.41,"Bettiah, Telangana",1,0,1,1,0,1,0,1,27.17,High,0.7905,73.97,20.0,20,Non-Compliant,Ignored-Event,27
2023-08-09 17:19:54,17,2,8,0,0,0,169.197.16.13,19.53.82.23,14612,15668,UDP,DNS,Segment A,Malware,63.29,Logged,IoC Detected,No Log,No Alert,Alert Triggered,Direct,"Berhampur, Odisha",1,0,0,0,0,0,0,0,36.7,Medium,0.6084,50.15,20.0,10,Non-Compliant,Missing-Log,45
2023-08-09 17:33:13,17,2,8,0,0,0,165.205.231.14,196.38.112.97,1179,49112,UDP,HTTP,Segment C,Malware,39.18,Ignored,Not Detected,No Log,Alert Data,Alert Triggered,176.137.8.83,"Saharanpur, Madhya Pradesh",0,0,1,1,0,1,0,0,-30.47,Medium,0.5529,45.71,20.0,30,Non-Compliant,Ignored-Event,37
2023-08-09 17:41:42,17,2,8,0,0,0,17.23.160.106,210.100.189.213,36018,30717,UDP,FTP,Segment A,DDoS,9.08,Blocked,Not Detected,Log Data,Alert Data,No Alert,Direct,"Firozabad, Andhra Pradesh",0,1,1,0,1,0,0,0,1.21,Low,0.5,8.18,100.0,90,Compliant,None,5
2023-08-09 17:49:08,17,2,8,0,0,0,159.98.220.132,167.38.102.37,11422,26116,ICMP,FTP,Segment B,DDoS,5.3,Ignored,IoC Detected,No Log,Alert Data,No Alert,Direct,"Kolkata, Himachal Pradesh",1,0,1,1,0,0,0,0,-82.6,Medium,0.5623,49.86,20.0,20,Non-Compliant,Ignored-Event,31
2023-08-09 22:15:18,22,2,8,1,0,0,73.0.130.186,94.46.17.8,47252,14435,UDP,HTTP,Segment C,Intrusion,9.02,Blocked,IoC Detected,No Log,Alert Data,Alert Triggered,1.208.77.86,"Phagwara, Sikkim",1,0,1,0,1,1,0,0,-53.74,Medium,0.521,50.16,80.0,80,Non-Compliant,Missing-Log,27
2023-08-09 22:37:44,22,2,8,1,0,0,169.58.1.168,191.221.91.15,2370,14435,ICMP,FTP,Segment A,Intrusion,74.39,Logged,Not Detected,No Log,Alert Data,No Alert,190.67.120.5,"Madhyamgram, Kerala",0,0,1,0,0,1,0,0,11.1,High,0.7576,53.04,40.0,20,Non-Compliant,Missing-Log,27
2023-08-09 22:48:51,22,2,8,1,0,0,172.158.38.54,91.105.221.111,18175,20460,TCP,FTP,Segment A,Malware,75.93,Blocked,IoC Detected,Log Data,No Alert,No Alert,178.120.1.161,"Kota, Telangana",1,1,0,0,1,1,0,0,36.75,High,0.7909,60.58,80.0,70,Non-Compliant,No-IDS-Alert,47
2023-08-09 23:10:08,23,2,8,1,0,0,132.129.62.205,206.224.109.167,36052,60429,ICMP,DNS,Segment B,DDoS,51.46,Logged,IoC Detected,No Log,No Alert,Alert Triggered,40.151.73.145,"Panchkula, Mizoram",1,0,0,0,0,1,0,0,42.38,High,0.7982,60.01,20.0,10,Non-Compliant,Missing-Log,37
2023-08-09 23:34:15,23,2,8,1,0,0,66.35.238.67,186.193.188.207,27711,13579,ICMP,FTP,Segment A,Intrusion,96.79,Blocked,Not Detected,No Log,No Alert,Alert Triggered,82.97.154.124,"Cuttack, Himachal Pradesh",0,0,0,0,1,1,0,0,91.49,High,0.6881,55.88,60.0,60,Non-Compliant,Missing-Log,27
2023-08-09 23:48:29,23,2,8,1,0,0,12.42.116.220,27.86.113.35,47553,27947,TCP,FTP,Segment B,Intrusion,5.89,Logged,IoC Detected,No Log,No Alert,Alert Triggered,Direct,"Aligarh, Gujarat",1,0,0,0,0,0,0,1,-3.13,Medium,0.5102,40.06,20.0,10,Non-Compliant,Missing-Log,27
2023-08-09 23:59:22,23,2,8,1,0,0,14.65.215.223,199.226.110.247,2109,7216,ICMP,FTP,Segment A,Intrusion,33.3,Logged,IoC Detected,No Log,No Alert,No Alert,Direct,"South Dumdum, Uttar Pradesh",1,0,0,0,0,0,0,0,-41.09,Medium,0.7536,49.66,20.0,0,Non-Compliant,Missing-Log,27
2023-08-10 00:24:41,0,3,8,1,0,0,197.82.178.20,56.191.40.172,46203,17119,ICMP,DNS,Segment A,Malware,75.24,Logged,Not Detected,No Log,No Alert,No Alert,118.14.43.151,"Amaravati, Rajasthan",0,0,0,0,0,1,0,0,-0.69,Medium,0.5587,48.33,20.0,0,Non-Compliant,Missing-Log,37
2023-08-10 01:09:07,1,3,8,1,0,0,172.9.95.218,182.174.141.174,57666,48132,ICMP,DNS,Segment A,Malware,41.05,Ignored,Not Detected,No Log,No Alert,No Alert,Direct,"Varanasi, Himachal Pradesh",0,0,0,1,0,0,0,0,-10.41,Medium,0.5,47.37,0.0,0,Non-Compliant,Ignored-Event,7
2023-08-10 03:20:49,3,3,8,1,0,0,200.236.176.56,202.22.173.107,51034,54751,TCP,HTTP,Segment A,DDoS,59.15,Blocked,Not Detected,Log Data,No Alert,Alert Triggered,169.183.232.239,"Orai, Goa",0,1,0,0,1,1,0,0,-37.64,Low,0.5022,34.7,80.0,80,Compliant,None,5
2023-08-10 04:03:42,4,3,8,1,0,0,37.0.40.0,207.132.127.218,25766,8073,UDP,DNS,Segment C,Intrusion,45.76,Ignored,Not Detected,No Log,No Alert,No Alert,117.179.82.45,"Tadipatri, Uttarakhand",0,0,0,1,0,1,0,0,39.87,High,0.7747,53.02,0.0,0,Non-Compliant,Ignored-Event,27
2023-08-10 04:44:03,4,3,8,1,0,0,163.60.219.38,132.174.67.22,39989,12551,ICMP,DNS,Segment B,Malware,91.87,Logged,Not Detected,Log Data,Alert Data,No Alert,Direct,"Erode, Chhattisgarh",0,1,1,0,0,0,0,1,58.57,Medium,0.5007,47.15,60.0,40,Compliant,None,40
2023-08-10 05:27:03,5,3,8,1,0,0,63.99.190.126,201.99.208.186,12762,62472,ICMP,DNS,Segment C,Malware,49.91,Logged,Not Detected,No Log,Alert Data,Alert Triggered,Direct,"Rajahmundry, Punjab",0,0,1,0,0,0,0,0,-25.33,Medium,0.6307,40.47,40.0,30,Non-Compliant,Missing-Log,7
2023-08-10 06:36:29,6,3,8,0,0,0,198.59.54.179,78.199.52.224,39206,59432,UDP,HTTP,Segment A,Intrusion,33.01,Ignored,Not Detected,No Log,Alert Data,No Alert,60.217.174.31,"Hapur, West Bengal",0,0,1,1,0,1,0,1,-8.04,Medium,0.555,43.55,20.0,20,Non-Compliant,Ignored-Event,27
2023-08-10 06:46:28,6,3,8,0,0,0,130.82.171.71,188.17.62.80,27477,33686,UDP,FTP,Segment B,DDoS,59.37,Blocked,IoC Detected,Log Data,No Alert,Alert Triggered,132.5.194.2,"Srikakulam, Jharkhand",1,1,0,0,1,1,0,0,0.22,Medium,0.6181,44.78,80.0,80,Compliant,None,20
2023-08-10 09:47:25,9,3,8,0,0,1,193.98.226.61,187.101.196.180,24640,54792,ICMP,HTTP,Segment A,DDoS,99.87,Ignored,IoC Detected,Log Data,Alert Data,No Alert,Direct,"Baranagar, Kerala",1,1,1,1,0,0,0,1,54.11,Critical,0.6643,74.95,40.0,40,Non-Compliant,Ignored-Event,31
2023-08-10 09:54:14,9,3,8,0,0,1,69.195.109.71,217.202.17.58,40251,28082,TCP,FTP,Segment B,DDoS,1.17,Logged,Not Detected,Log Data,No Alert,No Alert,Direct,"Silchar, Gujarat",0,1,0,0,0,0,0,0,-90.7,Low,0.5,0.41,40.0,20,Compliant,None,5
2023-08-10 11:01:39,11,3,8,0,0,1,110.129.84.95,10.123.71.155,50777,26611,TCP,HTTP,Segment B,Malware,68.48,Blocked,Not Detected,No Log,Alert Data,No Alert,Direct,"Amritsar, Andhra Pradesh",0,0,1,0,1,0,0,0,18.57,Low,0.536,36.97,80.0,70,Non-Compliant,Missing-Log,7
2023-08-10 12:01:39,12,3,8,0,0,1,71.247.85.91,201.144.59.19,42193,14801,ICMP,DNS,Segment C,DDoS,86.55,Ignored,IoC Detected,Log Data,Alert Data,Alert Triggered,Direct,"Jalgaon, Telangana",1,1,1,1,0,0,0,0,53.54,Critical,0.7789,70.29,40.0,50,Non-Compliant,Ignored-Event,31
2023-08-10 12:58:59,12,3,8,0,0,1,35.214.170.36,159.221.42.152,61030,45773,ICMP,DNS,Segment B,Intrusion,49.06,Ignored,Not Detected,No Log,Alert Data,No Alert,71.59.148.112,"Bhilwara, Chhattisgarh",0,0,1,1,0,1,0,0,-10.31,Medium,0.6478,49.17,20.0,20,Non-Compliant,Ignored-Event,27
2023-08-10 13:27:23,13,3,8,0,0,0,6.59.4.237,106.157.42.107,42381,54230,TCP,DNS,Segment A,Malware,20.82,Ignored,IoC Detected,Log Data,No Alert,No Alert,148.114.175.127,"Chittoor, Assam",1,1,0,1,0,1,0,0,-79.05,Medium,0.5,46.29,20.0,20,Non-Compliant,Ignored-Event,31
